CODUSU;nro_hogar;realizada;ano4;trimestre;region;mas_500;aglomerado;pondera;iv1;iv1_esp;iv2;iv3;iv3_esp;iv4;iv5;iv6;iv7;iv7_esp;iv8;iv9;iv10;iv11;iv12_1;iv12_2;iv12_3;ii1;ii2;ii3;ii3_1;ii4_1;ii4_2;ii4_3;ii5;ii5_1;ii6;ii6_1;ii7;ii7_esp;ii8;ii8_esp;ii9;v1;v2;v21;v22;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19_a;v19_b;ix_tot;ix_men10;ix_mayeq10;itf;decifr;idecifr;rdecifr;gdecifr;pdecifr;adecifr;ipcf;deccfr;ideccfr;rdeccfr;gdeccfr;pdeccfr;adeccfr;vii1_1;vii1_2;vii2_1;vii2_2;vii2_3;vii2_4;idimph
407165;1;1;2015;2;42;N;27;357;1; ;4;1; ;5;1;1;1; ;1;1;1;3;2;2;2;4;3;1;1;1;1;2;2;0;2;0;1; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;14600;7;7;7; ;8;8;3650,00;5;5;5; ;6;6;1;0;98;0;0;0;0
407166;1;1;2015;2;42;S;10;316;1; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;2;1;2;0;2;0;8; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;1;2;2;2;3;0;3;3500;1;1;1;1; ;1;1166,67;1;1;1;1; ;1;1;0;2;3;0;0;0
407167;1;1;2015;2;44;N;91;115;1; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;3;0;3;18500;8;9;7; ;9;8;6166,67;8;8;6; ;8;7;2;1;98;0;0;0;0
407168;1;1;2015;2;43;N;6;145;1; ;4;1; ;2;1;1;1; ;1;1;1;1;2;2;2;4;2;1;1;1;1;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;19000;9;9;9; ;9;9;6333,33;8;8;8; ;8;8;2;3;96;0;0;0;10000
407171;1;1;2015;2;43;N;3;197;2; ;3;1; ;9;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;5700;2;3;3; ;3;2;5700,00;8;8;7; ;8;7;1;0;98;0;0;0;0
407172;1;1;2015;2;42;N;26;109;2; ;3;1; ;1;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;10000;5;6;5; ;6;5;10000,00;10;10;10; ;10;10;1;0;98;0;0;0;0
407176;1;1;2015;2;40;S;23;269;1; ;2;1; ;4;2;2;1; ;2;0;0;0;2;2;2;2;1;2;0;2;2;2;0;0;0;0;6; ;1; ;4;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;2;2;6000;3;3;3;3; ;3;1500,00;2;2;2;2; ;2;1;0;98;0;0;0;0
407178;1;1;2015;2;1;S;33;1273;1; ;5;1; ;2;1;1;1; ;1;1;1;3;2;2;2;5;2;1;1;1;1;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;0;3;25000;10; ;9;10; ;10;8333,33;9; ;9;9; ;10;1;0;98;0;0;0;10000
407181;1;1;2015;2;41;N;12;266;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;6; ;2; ;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;7500;4;4;5; ;4;6;3750,00;5;5;7; ;6;7;1;2;98;0;0;0;0
407181;2;1;2015;2;41;N;12;266;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;6; ;2; ;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;2;2;8830;5;5;6; ;5;6;2207,50;3;3;4; ;3;4;2;0;1;0;0;0;0
407182;1;1;2015;2;43;N;3;244;1; ;2;1; ;4;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;10000;5;5;5; ;5;6;2500,00;3;3;3; ;4;2;2;0;98;0;0;0;10000
407183;1;1;2015;2;43;N;30;117;2; ;1;1; ;1;1;1;1; ;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;9000;5;5;5; ;5;5;9000,00;9;9;9; ;9;9;1;0;98;0;0;0;0
407185;1;1;2015;2;43;N;14;91;1; ;1;1; ;4;1;1;1; ;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;9500;5;5;5; ;5;6;4750,00;7;7;6; ;7;8;1;2;98;0;0;0;0
407189;1;1;2015;2;43;S;13;682;2; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;21800;9;9;9;9; ;9;10900,00;10;10;10;10; ;10;2;0;1;0;0;0;0
407190;1;1;2015;2;40;N;22;163;1; ;6;1; ;2;1;1;1; ;1;1;1;1;2;2;2;5;1;2;0;1;2;2;2;0;2;0;1; ;2; ;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;1;2;2;2;0;2;5200;2;2;2; ;2;3;2600,00;4;4;5; ;4;5;1;0;2;0;0;0;0
407193;1;1;2015;2;43;N;6;153;1; ;3;2; ;4;1;1;1; ;1;1;2;1;2;1;2;3;3;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;1;2;2;2;7;2;5;11500;6;6;6; ;6;6;1642,86;2;2;2; ;2;1;1;0;98;0;0;0;0
407194;1;1;2015;2;1;S;33;392;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;11800;6; ;6;6; ;6;5900,00;8; ;8;8; ;8;2;0;98;0;0;0;10
407195;1;1;2015;2;40;S;23;242;1; ;3;2; ;4;2;2;1; ;1;2;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1; ;2; ;3;1;1;2;2;2;2;1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;8;3;5;10000;5;6;6;5; ;6;1250,00;1;1;2;1; ;2;3;2;98;0;0;0;0
407196;1;1;2015;2;44;N;31;95;2; ;4;1; ;4;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;2; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;31000;10;10;9; ;10;7;10333,33;10;10;9; ;10;7;1;0;98;0;0;0;0
407197;1;1;2015;2;41;N;12;386;1; ;2;2; ;4;2;2;1; ;1;2;3;4;1;2;2;2;2;2;0;1;2;2;1;1;2;0;2; ;2; ;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;8;0;8;7000;3;3;5; ;4;5;875,00;1;1;1; ;1;1;2;0;5;0;0;0;0
407208;1;1;2015;2;41;N;7;236;1; ;6;1; ;4;1;1;1; ;1;1;1;2;2;2;2;6;4;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;7800;4;4;5; ;4;5;3900,00;6;6;7; ;6;7;7;0;2;0;0;0;10000
407212;1;1;2015;2;1;S;32;1159;2; ;4;1; ;9;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;36000;10; ;10;10; ;10;9000,00;9; ;9;9; ;8;2;0;96;0;0;0;10100
407215;1;1;2015;2;43;N;30;100;1; ;3;1; ;1;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;7900;4;4;4; ;4;4;2633,33;4;4;3; ;4;3;2;0;98;0;0;0;0
407217;1;1;2015;2;40;S;23;261;2; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;23000;9;9;10;9; ;10;7666,67;9;9;10;9; ;10;2;0;97;0;0;0;0
407219;1;1;2015;2;41;N;15;134;1; ;6;1; ;4;1;1;1; ;1;1;1;1;2;2;2;6;5;2;0;2;1;1;2;0;2;0;1; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;6;0;6;26000;10;10;10; ;10;10;4333,33;6;6;8; ;7;8;1;5;2;3;4;0;0
407220;1;1;2015;2;44;N;20;99;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;50000;10;10;10; ;10;10;25000,00;10;10;10; ;10;10;2;0;98;0;0;0;0
407221;1;1;2015;2;1;S;33;1805;1; ;4;1; ;1;1;1;2; ;1;1;1;3;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;8800;5; ;4;5; ;5;2200,00;3; ;3;3; ;3;2;0;3;0;0;0;10000
407225;1;1;2015;2;1;S;33;1734;1; ;3;1; ;2;2;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;18700;8; ;8;8; ;9;4675,00;7; ;7;7; ;7;1;3;98;0;0;0;11010
407228;1;1;2015;2;43;N;38;127;1; ;3;1; ;1;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;9500;5;5;5; ;5;5;4750,00;7;7;6; ;7;7;2;0;98;0;0;0;0
407231;1;1;2015;2;44;N;20;76;1; ;4;1; ;4;1;1;1; ;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;4; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;35000;10;10;9; ;10;9;11666,67;10;10;9; ;10;8;2;0;1;0;0;0;0
407233;1;1;2015;2;41;N;12;295;2; ;3;2; ;4;1;1;1; ;1;1;1;1;1;1;2;3;2;2;0;1;1;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;8500;4;5;6; ;5;6;2125,00;3;3;4; ;3;4;2;0;98;0;0;0;10000
407235;2;1;2015;2;44;N;31;91;2; ;4;1; ;4;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;2; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0;0;0; ;0;0;0,00;0;0;0; ;0;0;1;0;98;0;0;0;0
407238;1;1;2015;2;44;N;17;248;1; ;4;1; ;2;1;1;1; ;1;1;1;1;2;2;2;4;2;1;1;1;1;1;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;39200;10;10;10; ;10;10;13066,67;10;10;9; ;10;10;2;0;1;0;0;0;100
407239;1;1;2015;2;42;N;27;226;1; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;14800;7;7;7; ;8;8;14800,00;10;10;10; ;10;10;97;0;98;0;0;0;0
407241;1;1;2015;2;42;N;27;273;1; ;4;1; ;2;1;1;1; ;1;1;1;1;2;2;2;4;2;2;0;1;2;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;12800;7;7;7; ;7;7;4266,67;6;6;7; ;6;7;2;1;3;0;0;0;0
407243;1;1;2015;2;44;N;17;331;1; ;4;1; ;3;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;2;1;2;0;2;0;6; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;7;0;7;23700;9;9;8; ;9;9;3385,71;5;5;3; ;5;4;2;0;98;0;0;0;0
407244;1;1;2015;2;40;S;29;438;1; ;4;1; ;4;1;1;1; ;1;1;1;2;2;2;2;3;2;1;1;1;1;1;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;10000;5;6;6;5; ;5;3333,33;5;5;6;5; ;5;2;0;98;0;0;0;0
407245;1;1;2015;2;41;N;8;343;1; ;2;1; ;1;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;3; ;2; ;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;4000;2;2;2; ;2;2;4000,00;6;6;8; ;6;8;96;0;98;0;0;0;0
407250;1;1;2015;2;42;S;10;411;1; ;5;1; ;1;1;1;1; ;1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;17800;8;8;8;8; ;8;4450,00;6;6;7;6; ;7;2;0;96;0;0;0;0
407251;1;1;2015;2;40;S;23;225;1; ;4;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1; ;1; ;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;2;2;3;0;3;15000;7;8;8;7; ;8;5000,00;7;7;8;7; ;8;3;0;1;0;0;0;0
407251;2;1;2015;2;40;S;23;225;1; ;4;1; ;2;1;1;1; ;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;6; ;1; ;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;2;2;5600;2;3;3;2; ;3;1400,00;2;2;2;2; ;2;1;0;98;0;0;0;0
407254;1;1;2015;2;42;N;26;120;1; ;3;1; ;1;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1; ;2; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3800;1;2;1; ;1;1;3800,00;5;6;6; ;6;6;1;0;98;0;0;0;0
407255;1;1;2015;2;40;S;29;405;1; ;4;1; ;2;1;1;1; ;1;1;1;1;2;2;2;4;4;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;9;2;7;10050;5;6;6;5; ;5;1116,67;1;1;1;1; ;1;1;0;7;8;0;0;0
407256;1;1;2015;2;1;S;33;1602;1; ;2;1; ;4;2;1;1; ;1;1;2;2;2;1;2;2;2;2;0;1;1;2;2;0;2;0;1; ;2; ;3;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;10000;5; ;5;5; ;5;1666,67;2; ;2;2; ;2;2;3;98;0;0;0;0
407260;1;1;2015;2;44;N;93;57;1; ;3;1; ;4;1;1;1; ;1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;5; ;2; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;6000;3;3;2; ;3;3;6000,00;8;8;6; ;8;7;1;0;98;0;0;0;0
407261;1;1;2015;2;44;N;91;110;1; ;1;2; ;2;1;2;1; ;1;2;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;8; ;1; ;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2500;1;1;1; ;1;1;2500,00;3;3;2; ;4;3;1;0;98;0;0;0;0
407264;1;1;2015;2;43;S;2;582;1; ;2;1; ;4;1;1;1; ;1;1;1;1;2;1;2;2;1;2;0;1;2;2;2;0;2;0;8; ;1; ;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2800;1;1;1;1; ;1;2800,00;4;4;3;4; ;3;1;0;98;0;0;0;0
407272;1;1;2015;2;40;N;19;290;1; ;4;1; ;3;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;5;0;5;10200;6;6;6; ;6;6;2040,00;3;3;4; ;3;3;1;2;3;4;5;0;0
407274;1;1;2015;2;1;S;33;1364;1; ;4;2; ;4;2;1;2; ;1;2;1;2;2;2;2;4;3;2;0;2;2;2;0;0;0;0;4; ;2; ;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;1;2;5440;2; ;2;2; ;2;1813,33;2; ;2;2; ;3;1;0;2;0;0;0;0
407277;1;1;2015;2;43;N;38;215;1; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;60000;10;10;10; ;10;10;12000,00;10;10;10; ;10;10;2;0;98;0;0;0;0
407282;1;1;2015;2;41;N;7;228;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;21200;9;9;10; ;9;10;4240,00;6;6;8; ;6;7;15;0;4;0;0;0;0
407284;1;1;2015;2;43;N;36;150;1; ;3;2; ;2;1;1;1; ;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;8000;4;4;4; ;4;4;2000,00;3;3;2; ;3;2;2;0;1;3;0;0;0
407285;1;1;2015;2;43;S;2;638;1; ;6;1; ;4;1;1;1; ;1;1;1;1;2;1;2;6;4;1;1;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;19000;9;9;9;8; ;9;3800,00;5;6;5;5; ;5;1;2;98;0;0;0;100
407287;1;1;2015;2;41;N;15;158;1; ;3;2; ;4;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;6; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;4300;2;2;2; ;2;2;1075,00;1;1;2; ;1;1;2;0;3;1;0;0;0
407288;1;1;2015;2;1;S;33;1365;2; ;1;2; ;5;1;1;1; ;1;1;2;2;1;2;2;1;1;2;0;1;1;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;3100;1; ;1;1; ;1;775,00;1; ;1;1; ;1;2;0;1;0;0;0;0
407292;1;1;2015;2;40;N;19;259;1; ;1;2; ;4;2;1;1; ;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;6; ;2; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;3500;1;1;1; ;1;1;1750,00;2;2;3; ;2;3;1;0;98;0;0;0;0
407295;1;1;2015;2;43;S;5;341;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;4000;2;2;2;2; ;2;1333,33;1;1;1;1; ;1;1;0;98;0;0;0;0
407297;1;1;2015;2;40;N;25;113;1; ;2;1; ;2;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;23600;9;9;10; ;9;9;7866,67;9;9;10; ;9;9;2;1;98;0;0;0;10000
407303;1;1;2015;2;40;N;22;132;1; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;9000;5;5;5; ;5;5;2250,00;3;3;4; ;3;4;2;0;98;0;0;0;0
407305;1;1;2015;2;43;S;34;438;2; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;2;2;0;2;11600;6;6;6;6; ;6;5800,00;8;8;7;8; ;7;1;0;2;0;0;0;0
407306;1;1;2015;2;44;N;20;61;1; ;3;1; ;4;1;1;1; ;1;1;1;1;1;2;2;3;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;30000;10;10;9; ;10;8;10000,00;10;10;8; ;10;8;2;0;98;0;0;0;0
407310;1;1;2015;2;43;N;36;171;1; ;5;1; ;1;1;1;1; ;1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;6;3;3;18000;8;9;9; ;9;8;3000,00;4;4;4; ;5;3;2;0;96;0;0;0;10000
407311;1;1;2015;2;40;N;19;54;1; ;3;2; ;4;1;1;1; ;1;2;2;3;2;2;2;3;2;2;0;1;1;2;2;0;2;0;6; ;2; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;10500;6;6;6; ;6;6;2625,00;4;4;5; ;4;5;1;2;98;0;0;0;0
407312;1;1;2015;2;43;N;14;79;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;0;1;8000;4;4;4; ;4;5;8000,00;9;9;9; ;9;10;1;0;98;0;0;0;0
407313;1;1;2015;2;44;N;93;68;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;15300;8;8;6; ;8;8;7650,00;9;9;7; ;9;8;96;0;98;0;0;0;0
407314;1;1;2015;2;42;N;26;104;1; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;7200;3;4;3; ;4;3;3600,00;5;5;5; ;5;6;97;0;98;0;0;0;0
407315;1;1;2015;2;40;S;29;251;1; ;6;1; ;4;1;1;1; ;1;1;1;2;2;2;2;6;6;2;0;1;1;1;2;0;2;0;1; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;6;0;6;16300;8;8;8;8; ;8;2716,67;4;4;5;4; ;4;2;0;3;5;0;0;0
407318;1;1;2015;2;40;N;25;122;1; ;5;1; ;2;1;1;1; ;1;1;1;1;2;2;2;5;4;2;0;1;2;1;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;1;6;16000;8;8;8; ;8;8;2285,71;3;3;4; ;3;4;2;0;4;3;5;0;0
407322;1;1;2015;2;43;S;2;632;1; ;2;1; ;4;1;1;1; ;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;4200;2;2;2;2; ;2;4200,00;6;6;6;6; ;5;1;0;97;0;0;0;0
407323;1;1;2015;2;40;S;29;355;1; ;4;2; ;4;2;3;4;manguera a una cuadra;1;2;2;2;1;2;2;4;2;2;0;1;1;2;2;0;2;0;2; ;2; ;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;8100;4;4;5;4; ;4;1620,00;2;2;2;2; ;2;1;0;4;0;0;0;0
407325;1;1;2015;2;42;S;10;428;1; ;3;1; ;1;2;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;8600;4;5;4;4; ;4;4300,00;6;6;7;6; ;6;1;2;98;0;0;0;0
407330;1;1;2015;2;43;N;36;135;2; ;2;1; ;1;1;1;1; ;1;1;1;1;2;2;2;2;1;1;1;2;2;2;0;0;0;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;5200;2;2;2; ;2;2;5200,00;7;7;7; ;7;7;1;0;96;0;0;0;0
407333;1;1;2015;2;1;S;33;2048;1; ;5;1; ;4;1;1;1; ;1;1;1;3;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;6;1;5;8000;4; ;4;4; ;4;1333,33;1; ;1;1; ;2;2;0;3;4;5;0;0
407336;2;1;2015;2;42;N;27;308;1; ;3;2; ;1;1;1;1; ;1;1;1;2;2;2;2;2;2;2;0;1;1;2;1;1;2;0;6; ;1; ;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;7;1;6;15850;8;8;8; ;8;8;2264,29;3;3;3; ;3;4;4;5;1;0;0;0;10100
